"id";"id_device";"id_type";"event_dt";"time";"latitude";"longitude";"altitude";"azimuth";"speed";"accelerometer";"fuel";"odometer";"movementsensor";"address";"satellitescount";"hdop";"batterylevel";"state";"from_archive";"odometer_forced";"fuel_expense";"odometer_calculated";"odometer_ext"
1557751;58369;0;"2012-05-24 10:22:43.927";"2012-05-24 10:22:33";56.739067;37.200717;118;174;70.00;;;22747215;1;"Новое ш., Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1557754;58369;0;"2012-05-24 10:22:59.928";"2012-05-24 10:22:49";56.737567;37.201017;117;174;68.00;;;22747384;1;"Новое ш., Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1557756;58369;0;"2012-05-24 10:23:09.957";"2012-05-24 10:22:59";56.736967;37.201083;117;177;60.00;;;22747451;1;"Новое ш., Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1557759;58369;0;"2012-05-24 10:23:20.965";"2012-05-24 10:23:10";56.736417;37.200683;117;202;59.00;;;22747516;1;"Новое ш., Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1557761;58369;0;"2012-05-24 10:23:35.981";"2012-05-24 10:23:25";56.736283;37.200500;117;217;64.00;;;22747534;1;"Новое ш., Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1557765;58369;0;"2012-05-24 10:23:49.975";"2012-05-24 10:23:39";56.735317;37.199133;117;218;70.00;;;22747653;1;"Новое ш., Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1557768;58369;0;"2012-05-24 10:24:10.232";"2012-05-24 10:24:00";56.734200;37.197583;117;217;71.00;;;22747673;1;"Новое ш., Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1557771;58369;0;"2012-05-24 10:24:21.963";"2012-05-24 10:24:12";56.732850;37.195717;117;217;68.00;;;22747704;1;"Новое ш., Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1557774;58369;0;"2012-05-24 10:24:35.055";"2012-05-24 10:24:25";56.731583;37.193950;117;217;64.00;;;22747882;1;"Новое ш., Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1557776;58369;0;"2012-05-24 10:24:47.017";"2012-05-24 10:24:37";56.729900;37.191600;117;218;65.00;;;22747939;1;"Новое ш., Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1557779;58369;0;"2012-05-24 10:25:02.3";"2012-05-24 10:24:52";56.728217;37.189283;118;217;65.00;;;22747940;1;"Новое ш., Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1557783;58369;0;"2012-05-24 10:25:19.049";"2012-05-24 10:25:09";56.726650;37.187117;118;217;65.00;;;22748158;1;"Новое ш., Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1557786;58369;0;"2012-05-24 10:25:37.041";"2012-05-24 10:25:27";56.725083;37.184967;118;217;65.00;;;22748158;1;"пер. Приборостроителей, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1557790;58369;0;"2012-05-24 10:25:57.064";"2012-05-24 10:25:47";56.723783;37.183133;119;217;66.00;;;22748342;1;"Новое ш., Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1557792;58369;0;"2012-05-24 10:26:08.068";"2012-05-24 10:25:58";56.722883;37.181900;120;217;75.00;;;22748467;1;"Новое ш., Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1557796;58369;0;"2012-05-24 10:26:23.061";"2012-05-24 10:26:13";56.721150;37.179533;121;217;79.00;;;22748583;1;"Новое ш., Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1557797;58369;0;"2012-05-24 10:26:33.082";"2012-05-24 10:26:23";56.719350;37.177033;122;217;76.00;;;22748594;1;"Новое ш., Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1557800;58369;0;"2012-05-24 10:26:44.087";"2012-05-24 10:26:34";56.717650;37.174683;124;217;72.00;;;22748833;1;"Новое ш., Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1557803;58369;0;"2012-05-24 10:26:59.125";"2012-05-24 10:26:49";56.716000;37.172400;124;217;69.00;;;22749064;1;"Новое ш., Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1557806;58369;0;"2012-05-24 10:27:17.118";"2012-05-24 10:27:07";56.714100;37.169767;124;217;68.00;;;22749097;1;"Новое ш., Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1557810;58369;0;"2012-05-24 10:27:34.127";"2012-05-24 10:27:24";56.712700;37.167817;124;217;71.00;;;22749294;1;"Новое ш., Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1557813;58369;0;"2012-05-24 10:27:47.158";"2012-05-24 10:27:37";56.711133;37.165650;124;217;72.00;;;22749316;1;"Новое ш., Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1557815;58369;0;"2012-05-24 10:27:59.231";"2012-05-24 10:27:49";56.709850;37.163883;125;217;64.00;;;22749495;1;"Новое ш., Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1557818;58369;0;"2012-05-24 10:28:09.172";"2012-05-24 10:27:59";56.708350;37.161817;127;217;63.00;;;22749525;1;"Новое ш., Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1557821;58369;0;"2012-05-24 10:28:20.182";"2012-05-24 10:28:10";56.707167;37.160183;128;217;59.00;;;22749690;1;"Новое ш., Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1557823;58369;0;"2012-05-24 10:28:37.2";"2012-05-24 10:28:27";56.706083;37.158683;128;217;55.00;;;22749843;1;"Новое ш., Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1557827;58369;0;"2012-05-24 10:28:57.205";"2012-05-24 10:28:47";56.705533;37.157917;128;217;46.00;;;22749920;1;"A104, Тверская область, Российская Федерация";10;1;1;1;0;0;;0;
1557830;58369;0;"2012-05-24 10:29:11.222";"2012-05-24 10:29:01";56.705267;37.157567;129;218;11.00;;;22749956;1;"Новое ш., Дубна, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1557833;58369;0;"2012-05-24 10:29:29.343";"2012-05-24 10:29:19";56.704950;37.157100;131;218;21.00;;;22749966;1;"Новое ш., Дубна, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1557836;58369;0;"2012-05-24 10:29:42.205";"2012-05-24 10:29:32";56.704300;37.156417;132;210;11.00;;;22750003;1;"Новое ш., Дубна, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1557839;58369;0;"2012-05-24 10:29:57.246";"2012-05-24 10:29:47";56.704317;37.156383;126;288;0.00;;;22750005;1;"Новое ш., Дубна, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1557842;58369;0;"2012-05-24 10:30:14.283";"2012-05-24 10:30:04";56.704250;37.156500;121;139;2.00;;;22750013;1;"Новое ш., Дубна, Московская область, Российская Федерация";10;1;1;4;0;0;;0;
1557845;58369;0;"2012-05-24 10:30:28.483";"2012-05-24 10:30:18";56.703350;37.158883;121;124;35.00;;;22750180;1;"A104, Тверская область, Российская Федерация";12;1;1;1;0;0;;0;
1557848;58369;0;"2012-05-24 10:30:46.316";"2012-05-24 10:30:36";56.702717;37.160533;121;125;63.00;;;22750303;1;"A104, Тверская область, Российская Федерация";9;1;1;1;0;0;;0;
1557850;58369;0;"2012-05-24 10:30:56.296";"2012-05-24 10:30:46";56.701767;37.163000;121;125;66.00;;;22750364;1;"A104, Тверская область, Российская Федерация";11;1;1;1;0;0;;0;
1557852;58369;0;"2012-05-24 10:31:10.324";"2012-05-24 10:31:00";56.700767;37.165567;123;125;69.00;;;22750372;1;"A104, Тверская область, Российская Федерация";9;1;1;1;0;0;;0;
1557855;58369;0;"2012-05-24 10:31:25.432";"2012-05-24 10:31:15";56.699617;37.168533;123;126;73.00;;;22750402;1;"A104, Тверская область, Российская Федерация";9;1;1;1;0;0;;0;
1557858;58369;0;"2012-05-24 10:31:37.292";"2012-05-24 10:31:27";56.698750;37.170617;122;127;72.00;;;22750562;1;"A104, Тверская область, Российская Федерация";9;1;1;1;0;0;;0;
1557861;58369;0;"2012-05-24 10:31:50.299";"2012-05-24 10:31:40";56.697983;37.172750;120;123;70.00;;;22750718;1;"A104, Тверская область, Российская Федерация";12;1;1;1;0;0;;0;
1557864;58369;0;"2012-05-24 10:32:06.364";"2012-05-24 10:31:56";56.697200;37.174850;119;124;70.00;;;22750873;1;"A103, Российская Федерация";11;1;1;1;0;0;;0;
1557867;58369;0;"2012-05-24 10:32:19.323";"2012-05-24 10:32:09";56.696800;37.175933;119;123;57.00;;;22750952;1;"A103, Российская Федерация";9;1;1;1;0;0;;0;
1557870;58369;0;"2012-05-24 10:32:30.357";"2012-05-24 10:32:20";56.696667;37.176850;118;106;52.00;;;22751010;1;"A103, Российская Федерация";12;1;1;1;0;0;;0;
1557871;58369;0;"2012-05-24 10:32:42.345";"2012-05-24 10:32:32";56.696550;37.178600;117;97;55.00;;;22751060;1;"A103, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1557876;58369;0;"2012-05-24 10:33:02.39";"2012-05-24 10:32:52";56.696300;37.179550;118;116;58.00;;;22751125;1;"A103, Московская область, Российская Федерация";9;1;1;1;0;0;;0;
1557879;58369;0;"2012-05-24 10:33:18.384";"2012-05-24 10:33:08";56.695633;37.181250;118;125;65.00;;;22751187;1;"A103, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1557882;58369;0;"2012-05-24 10:33:36.413";"2012-05-24 10:33:26";56.694883;37.183183;118;125;74.00;;;22751205;1;"A103, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1557885;58369;0;"2012-05-24 10:33:49.471";"2012-05-24 10:33:39";56.693950;37.185617;118;125;82.00;;;22751242;1;"A103, Московская область, Российская Федерация";12;1;1;1;0;0;;0;
1557888;58369;0;"2012-05-24 10:34:07.677";"2012-05-24 10:33:57";56.692833;37.188517;117;125;87.00;;;22751277;1;"A103, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1557891;58369;0;"2012-05-24 10:34:22.426";"2012-05-24 10:34:12";56.691200;37.192717;117;125;87.00;;;22751374;1;"A103, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1557893;58369;0;"2012-05-24 10:34:34.422";"2012-05-24 10:34:24";56.689850;37.196200;117;125;85.00;;;22751635;1;"A103, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1557895;58369;0;"2012-05-24 10:34:45.446";"2012-05-24 10:34:35";56.688350;37.200033;117;125;86.00;;;22751662;1;"A103, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
1557898;58369;0;"2012-05-24 10:35:01.493";"2012-05-24 10:34:51";56.687233;37.202900;118;125;86.00;;;22751876;1;"A103, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1557901;58369;0;"2012-05-24 10:35:15.462";"2012-05-24 10:35:05";56.686083;37.205867;118;125;80.00;;;22751885;1;"A103, Московская область, Российская Федерация";8;1;1;1;0;0;;0;
1557904;58369;0;"2012-05-24 10:35:35.569";"2012-05-24 10:35:25";56.684867;37.208967;118;125;76.00;;;22751894;1;"A103, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1557907;58369;0;"2012-05-24 10:35:48.494";"2012-05-24 10:35:38";56.683383;37.212783;117;125;79.00;;;22751948;1;"A103, Московская область, Российская Федерация";11;1;1;1;0;0;;0;
1557910;58369;0;"2012-05-24 10:36:05.518";"2012-05-24 10:35:55";56.682267;37.215667;118;125;78.00;;;22752163;1;"A103, Московская область, Российская Федерация";10;1;1;1;0;0;;0;
